"i","age_label","tissue","sum_density","level"
"29","none","pancreas",8.824618798073e-05,"Level4"
"29","none","prostate",4.35943778991402e-05,"Level4"
"29","none","sarcoma",8.8566066356738e-05,"Level4"
"29","none","skin",0.000428849500883314,"Level4"
"29","none","stomach",6.49941505264526e-05,"Level4"
"29","none","thyroid",8.95335303071e-05,"Level4"
"29","none","unknown",6.55737704918033e-05,"Level4"
"29","none","uterus",0.000222277282963442,"Level4"
"29","none","uterus_HYPER",0.00740459974700419,"Level4"
"29","none","uterus_MSI",0.00297240352804912,"Level4"
"29","none","uterus_MSS",8.12215724496426e-05,"Level4"
"3","none","anus",0.00024931438544004,"Level4"
"3","none","biliary",0.000116447272162314,"Level4"
"3","none","bladder",0.00103289071771226,"Level4"
"3","none","brain",0.000120033428014418,"Level4"
"3","none","breast",0.000358193872857181,"Level4"
"3","none","cervix",0.000213675213675214,"Level4"
"3","none","colorectum",7.81747448810894e-05,"Level4"
"3","none","colorectum_HYPER",0.00962112975060592,"Level4"
"3","none","colorectum_MSI",0.00139324628526073,"Level4"
"3","none","colorectum_MSS",0.000147996659808112,"Level4"
"3","none","esophagus",0.000282916833918404,"Level4"
"3","none","gallbladder",0,"Level4"
"3","none","headneck",0.000261265079584625,"Level4"
"3","none","intestine",0.000381005099539546,"Level4"
"3","none","kidney",8.81818202023366e-05,"Level4"
"3","none","liver",8.51263732360695e-05,"Level4"
"3","none","lung",0.000379883211001261,"Level4"
"3","none","lymphoid",5.22229690439821e-05,"Level4"
"3","none","mesothelium",0.000112397437338429,"Level4"
"3","none","myeloid",0,"Level4"
"3","none","ovary",0.000139814923565897,"Level4"
"3","none","pancreas",7.12844972188015e-05,"Level4"
"3","none","prostate",9.12703513763567e-05,"Level4"
"3","none","sarcoma",5.14771291246205e-05,"Level4"
"3","none","skin",0.00054588011537236,"Level4"
"3","none","stomach",0.000277261969629978,"Level4"
"3","none","thyroid",0.000615860265470944,"Level4"
"3","none","unknown",0.000529848584912234,"Level4"
"3","none","uterus",0.000186274938892804,"Level4"
"3","none","uterus_HYPER",0.00558513891813422,"Level4"
"3","none","uterus_MSI",0.00148892002135904,"Level4"
"3","none","uterus_MSS",0.000398853779429988,"Level4"
"30","none","anus",0,"Level4"
"30","none","biliary",6.89322396084649e-05,"Level4"
"30","none","bladder",0.000310536805748764,"Level4"
"30","none","brain",0.000112144657091998,"Level4"
"30","none","breast",0.000262880897114127,"Level4"
"30","none","cervix",0,"Level4"
"30","none","colorectum",9.28560659251437e-05,"Level4"
"30","none","colorectum_HYPER",0.0116356409621213,"Level4"
"30","none","colorectum_MSI",0.00199172352252913,"Level4"
"30","none","colorectum_MSS",0.000147003899262211,"Level4"
"30","none","esophagus",4.91720804071491e-05,"Level4"
"30","none","gallbladder",0,"Level4"
"30","none","headneck",0.000134528253632406,"Level4"
"30","none","intestine",0.000173010380622837,"Level4"
"30","none","kidney",5.10200221222789e-05,"Level4"
"30","none","liver",8.35520457662585e-05,"Level4"
"30","none","lung",0.00025502675590307,"Level4"
"30","none","lymphoid",6.6061213470425e-05,"Level4"
"30","none","mesothelium",0.000165920026547204,"Level4"
"30","none","myeloid",0,"Level4"
"30","none","ovary",0.000102008982173806,"Level4"
"30","none","pancreas",0.000120636693555364,"Level4"
"30","none","prostate",0.000136808409167618,"Level4"
"30","none","sarcoma",9.19502227769474e-05,"Level4"
"30","none","skin",0.000646422414851695,"Level4"
"30","none","stomach",0.000208525711690364,"Level4"
"30","none","thyroid",6.07053967097675e-05,"Level4"
"30","none","unknown",0.000182882518906664,"Level4"
"30","none","uterus",0.000258909840419055,"Level4"
"30","none","uterus_HYPER",0.00298280961032646,"Level4"
"30","none","uterus_MSI",0.00214290356722833,"Level4"
"30","none","uterus_MSS",0.000110421446725514,"Level4"
"31","none","anus",0,"Level4"
"31","none","biliary",0.000136704119850187,"Level4"
"31","none","bladder",0.000228981460909831,"Level4"
"31","none","brain",0.000177527033569006,"Level4"
"31","none","breast",0.000164027469721763,"Level4"
"31","none","cervix",0,"Level4"
"31","none","colorectum",0.000483473495175661,"Level4"
"31","none","colorectum_HYPER",0.00651943965997352,"Level4"
"31","none","colorectum_MSI",0.00245337042047335,"Level4"
"31","none","colorectum_MSS",0.000164516268888068,"Level4"
"31","none","esophagus",4.60103218535958e-05,"Level4"
"31","none","gallbladder",0,"Level4"
"31","none","headneck",0.000169797703974963,"Level4"
"31","none","intestine",0.000306497162088576,"Level4"
"31","none","kidney",0.000130879236396474,"Level4"
"31","none","liver",0.000135079917500033,"Level4"
"31","none","lung",0.00028659929475705,"Level4"
"31","none","lymphoid",4.86076024265882e-05,"Level4"
"31","none","mesothelium",0,"Level4"
"31","none","myeloid",0,"Level4"
"31","none","ovary",0.000142060682239942,"Level4"
"31","none","pancreas",0.000105493671255922,"Level4"
"31","none","prostate",0.000145764768935717,"Level4"
"31","none","sarcoma",7.00748601754282e-05,"Level4"
"31","none","skin",0.000615859103512891,"Level4"
"31","none","stomach",0.000455387286938724,"Level4"
"31","none","thyroid",0,"Level4"
"31","none","unknown",0.000240074910206857,"Level4"
"31","none","uterus",0.000566484949218559,"Level4"
"31","none","uterus_HYPER",0.00249371639822819,"Level4"
"31","none","uterus_MSI",0.00305372292709305,"Level4"
"31","none","uterus_MSS",4.80584390618993e-05,"Level4"
"32","none","anus",0,"Level4"
"32","none","biliary",0,"Level4"
"32","none","bladder",0.000297906754345364,"Level4"
"32","none","brain",0.00023162444998242,"Level4"
"32","none","breast",0.000210379515168913,"Level4"
"32","none","cervix",0.000169376693766938,"Level4"
"32","none","colorectum",0.000329159728625586,"Level4"
"32","none","colorectum_HYPER",0.0119605554261737,"Level4"
"32","none","colorectum_MSI",0.00241514411526945,"Level4"
"32","none","colorectum_MSS",0.000242095343592192,"Level4"
"32","none","esophagus",0.000186674688087722,"Level4"
"32","none","gallbladder",0,"Level4"
"32","none","headneck",0.000217469119048207,"Level4"
"32","none","intestine",2.76426360017691e-05,"Level4"
"32","none","kidney",9.43265854425595e-05,"Level4"
"32","none","liver",5.28898721564749e-05,"Level4"
"32","none","lung",0.000239335584238715,"Level4"
"32","none","lymphoid",2.00556071935443e-05,"Level4"
"32","none","mesothelium",0,"Level4"
"32","none","myeloid",0,"Level4"
"32","none","ovary",8.45815190276598e-05,"Level4"
"32","none","pancreas",0.000111366342112041,"Level4"
"32","none","prostate",0.000238169297842481,"Level4"
"32","none","sarcoma",0.000219132858898148,"Level4"
"32","none","skin",0.000765339166817017,"Level4"
"32","none","stomach",0.000667717652360446,"Level4"
"32","none","thyroid",0,"Level4"
"32","none","unknown",0.000313628242925033,"Level4"
"32","none","uterus",0.00044133089481607,"Level4"
"32","none","uterus_HYPER",0.0119264069264069,"Level4"
"32","none","uterus_MSI",0.00105890106932278,"Level4"
"32","none","uterus_MSS",0.000187687687687688,"Level4"
"33","none","anus",0,"Level4"
"33","none","biliary",0,"Level4"
"33","none","bladder",0.000404791843865824,"Level4"
"33","none","brain",0.000185172930834749,"Level4"
"33","none","breast",0.000153585671267179,"Level4"
"33","none","cervix",0,"Level4"
"33","none","colorectum",0.000274428201055748,"Level4"
"33","none","colorectum_HYPER",0.0143924862971623,"Level4"
"33","none","colorectum_MSI",0.00273693412554149,"Level4"
"33","none","colorectum_MSS",0.000141738741463871,"Level4"
"33","none","esophagus",0.000162124126502802,"Level4"
"33","none","gallbladder",0,"Level4"
"33","none","headneck",6.09096179880677e-05,"Level4"
"33","none","intestine",0.000332198922078953,"Level4"
"33","none","kidney",6.61139456960454e-05,"Level4"
"33","none","liver",7.51471604457726e-05,"Level4"
"33","none","lung",0.00029605664635203,"Level4"
"33","none","lymphoid",3.8628024373304e-05,"Level4"
"33","none","mesothelium",0,"Level4"
"33","none","myeloid",0,"Level4"
"33","none","ovary",0.000162836807029216,"Level4"
"33","none","pancreas",9.14795651227917e-05,"Level4"
"33","none","prostate",0.000145422543652651,"Level4"
"33","none","sarcoma",0.000131846237654124,"Level4"
"33","none","skin",0.000679036720202664,"Level4"
"33","none","stomach",0.000587986198602266,"Level4"
"33","none","thyroid",0,"Level4"
"33","none","unknown",0.000135000998048059,"Level4"
"33","none","uterus",0.000400795592060881,"Level4"
"33","none","uterus_HYPER",0.00638514098664473,"Level4"
"33","none","uterus_MSI",0.00193657711505677,"Level4"
"33","none","uterus_MSS",6.77506775067751e-05,"Level4"
"34","none","anus",0.000354451889671637,"Level4"
"34","none","biliary",3.9563222028802e-05,"Level4"
"34","none","bladder",0.000209882228920288,"Level4"
"34","none","brain",0.000219624844620019,"Level4"
"34","none","breast",0.000142816298057215,"Level4"
"34","none","cervix",0.00194956329782129,"Level4"
"34","none","colorectum",6.57205258111497e-05,"Level4"
"34","none","colorectum_HYPER",0.0157427496082332,"Level4"
"34","none","colorectum_MSI",0.00298896536473435,"Level4"
"34","none","colorectum_MSS",0.000153882100203819,"Level4"
"34","none","esophagus",0.000369605514568025,"Level4"
"34","none","gallbladder",0,"Level4"
"34","none","headneck",0.000230106889863487,"Level4"
"34","none","intestine",0.000142223485274339,"Level4"
"34","none","kidney",6.47563904070808e-05,"Level4"
"34","none","liver",7.08026686117453e-05,"Level4"
"34","none","lung",0.000348704200186657,"Level4"
"34","none","lymphoid",7.48080683332316e-05,"Level4"
"34","none","mesothelium",0,"Level4"
"34","none","myeloid",0,"Level4"
"34","none","ovary",8.64433274076694e-05,"Level4"
"34","none","pancreas",0.000154419654526315,"Level4"
"34","none","prostate",0.000163469060315757,"Level4"
"34","none","sarcoma",1.822821728035e-05,"Level4"
"34","none","skin",0.000560610168192866,"Level4"
"34","none","stomach",0.000751020381478455,"Level4"
"34","none","thyroid",0,"Level4"
"34","none","unknown",0.000584473059939353,"Level4"
"34","none","uterus",0.000514925292639247,"Level4"
"34","none","uterus_HYPER",0.00541324872310788,"Level4"
"34","none","uterus_MSI",0.00344010413933713,"Level4"
"34","none","uterus_MSS",0.000315659388429341,"Level4"
"35","none","anus",0,"Level4"
"35","none","biliary",0.000405441565293509,"Level4"
"35","none","bladder",0.000269108835642114,"Level4"
"35","none","brain",0.000139299798319344,"Level4"
"35","none","breast",0.000139180251611155,"Level4"
"35","none","cervix",0.000308074618736383,"Level4"
"35","none","colorectum",0.000273077009588376,"Level4"
"35","none","colorectum_HYPER",0.018502501635094,"Level4"
"35","none","colorectum_MSI",0.00235653151409387,"Level4"
"35","none","colorectum_MSS",0.000218556829424937,"Level4"
"35","none","esophagus",9.93555175713346e-05,"Level4"
"35","none","gallbladder",0.000916280864197531,"Level4"
"35","none","headneck",0.00016337415478516,"Level4"
"35","none","intestine",0.000451696581148344,"Level4"
"35","none","kidney",5.86613023575091e-05,"Level4"
"35","none","liver",0.000190590181232154,"Level4"
"35","none","lung",0.000233721708386007,"Level4"
"35","none","lymphoid",2.52613892022084e-05,"Level4"
"35","none","mesothelium",0,"Level4"
"35","none","myeloid",0,"Level4"
"35","none","ovary",0.000136387006893976,"Level4"
"35","none","pancreas",3.33212474358723e-05,"Level4"
"35","none","prostate",0.000147939424428629,"Level4"
"35","none","sarcoma",8.40194448412652e-05,"Level4"
"35","none","skin",0.000938114815876766,"Level4"
"35","none","stomach",0.00046357828845824,"Level4"
"35","none","thyroid",0,"Level4"
"35","none","unknown",0.000196584720675739,"Level4"
"35","none","uterus",0.00060286400926521,"Level4"
"35","none","uterus_HYPER",0,"Level4"
"35","none","uterus_MSI",0.00328611021016517,"Level4"
"35","none","uterus_MSS",0.000107075658546247,"Level4"
"36","none","anus",0,"Level4"
"36","none","biliary",0.00011479009478086,"Level4"
"36","none","bladder",0.000373762770151621,"Level4"
"36","none","brain",0.000163039607296472,"Level4"
"36","none","breast",0.000248104658255933,"Level4"
"36","none","cervix",0.000530587038757166,"Level4"
"36","none","colorectum",0.000464287024015662,"Level4"
"36","none","colorectum_HYPER",0.0154005408635369,"Level4"
"36","none","colorectum_MSI",0.00330114539766162,"Level4"
"36","none","colorectum_MSS",0.000216995161032563,"Level4"
"36","none","esophagus",0.000211940863124709,"Level4"
"36","none","gallbladder",0,"Level4"
"36","none","headneck",0.000326405286979035,"Level4"
"36","none","intestine",0.000404948334178053,"Level4"
"36","none","kidney",7.1796148295476e-05,"Level4"
"36","none","liver",5.44349223307628e-05,"Level4"
"36","none","lung",0.000223559609215716,"Level4"
"36","none","lymphoid",6.03011493382305e-05,"Level4"
"36","none","mesothelium",0.0001311303435615,"Level4"
"36","none","myeloid",0,"Level4"
"36","none","ovary",7.13086740084641e-05,"Level4"
"36","none","pancreas",8.10989201000101e-05,"Level4"
"36","none","prostate",0.000175310507246919,"Level4"
"36","none","sarcoma",5.71167185671344e-05,"Level4"
"36","none","skin",0.00052460364790023,"Level4"
"36","none","stomach",0.000565560724732818,"Level4"
"36","none","thyroid",0,"Level4"
"36","none","unknown",0.000179330991344734,"Level4"
"36","none","uterus",0.000706716758307706,"Level4"
"36","none","uterus_HYPER",0.00418773429686128,"Level4"
"36","none","uterus_MSI",0.00223158452929234,"Level4"
"36","none","uterus_MSS",0.000696290268587449,"Level4"
"37","none","anus",0,"Level4"
"37","none","biliary",0.000445364020179184,"Level4"
"37","none","bladder",0.000348469653060797,"Level4"
"37","none","brain",0.000350665872007478,"Level4"
"37","none","breast",0.000178181179382753,"Level4"
"37","none","cervix",0,"Level4"
"37","none","colorectum",0.00025959391869545,"Level4"
"37","none","colorectum_HYPER",0.0152830547313354,"Level4"
"37","none","colorectum_MSI",0.00275879195101798,"Level4"
"37","none","colorectum_MSS",9.42319307689607e-05,"Level4"
"37","none","esophagus",0.000236255889855331,"Level4"
"37","none","gallbladder",0,"Level4"
"37","none","headneck",0.000427872271233571,"Level4"
"37","none","intestine",0,"Level4"
"37","none","kidney",0.000129612702868753,"Level4"
"37","none","liver",6.03235700331811e-05,"Level4"
"37","none","lung",0.000274945947385555,"Level4"
"37","none","lymphoid",4.46388323115196e-05,"Level4"
"37","none","mesothelium",0,"Level4"
"37","none","myeloid",0,"Level4"
"37","none","ovary",0.000119578209880566,"Level4"
"37","none","pancreas",8.10340690422541e-05,"Level4"
"37","none","prostate",0.000154924980257978,"Level4"
"37","none","sarcoma",0.000140093405611843,"Level4"
"37","none","skin",0.000541611550539677,"Level4"
"37","none","stomach",0.000523819978551779,"Level4"
"37","none","thyroid",0.000152712725295406,"Level4"
"37","none","unknown",0.000314410389345932,"Level4"
"37","none","uterus",0.000485178768628645,"Level4"
"37","none","uterus_HYPER",0.00569507001256243,"Level4"
"37","none","uterus_MSI",0.00100849462782669,"Level4"
"37","none","uterus_MSS",0.000176120888330191,"Level4"
"38","none","anus",0.000358611107796776,"Level4"
"38","none","biliary",8.46161040868796e-05,"Level4"
"38","none","bladder",0.000205115617456523,"Level4"
"38","none","brain",0.000117708748848075,"Level4"
"38","none","breast",0.000179732425846167,"Level4"
"38","none","cervix",0.00111793821471241,"Level4"
"38","none","colorectum",7.50391426287692e-05,"Level4"
"38","none","colorectum_HYPER",0.0161824509214131,"Level4"
"38","none","colorectum_MSI",0.00268717163533913,"Level4"
"38","none","colorectum_MSS",0.000228645542132837,"Level4"
"38","none","esophagus",0.000414767161695853,"Level4"
"38","none","gallbladder",0,"Level4"
"38","none","headneck",6.42835876106354e-05,"Level4"
"38","none","intestine",0.000312891113892365,"Level4"
"38","none","kidney",5.51342476713335e-05,"Level4"
"38","none","liver",6.89829909452928e-05,"Level4"
"38","none","lung",0.000196037595998999,"Level4"
"38","none","lymphoid",8.69606626973809e-05,"Level4"
"38","none","mesothelium",8.83704489218805e-05,"Level4"
"38","none","myeloid",0,"Level4"
"38","none","ovary",8.3517189193698e-05,"Level4"
"38","none","pancreas",7.24030224516353e-05,"Level4"
"38","none","prostate",0.000136190764222665,"Level4"
"38","none","sarcoma",3.72505342616734e-05,"Level4"
"38","none","skin",0.000769292757776938,"Level4"
"38","none","stomach",0.000423837958349445,"Level4"
"38","none","thyroid",0,"Level4"
"38","none","unknown",0.000147444768346408,"Level4"
"38","none","uterus",0.000191646905547883,"Level4"
"38","none","uterus_HYPER",0,"Level4"
"38","none","uterus_MSI",0.000420366867313143,"Level4"
"38","none","uterus_MSS",4.52406804198335e-05,"Level4"
"39","none","anus",0.000747283220340509,"Level4"
"39","none","biliary",0.00023906287353574,"Level4"
"39","none","bladder",0.00022805408728105,"Level4"
"39","none","brain",0.000148312761417836,"Level4"
"39","none","breast",0.000188403922171716,"Level4"
"39","none","cervix",0,"Level4"
"39","none","colorectum",0.000215172603627459,"Level4"
"39","none","colorectum_HYPER",0.0098242950982513,"Level4"
"39","none","colorectum_MSI",0.00297044249841499,"Level4"
"39","none","colorectum_MSS",0.000307897373034555,"Level4"
"39","none","esophagus",0.000334706701121891,"Level4"
"39","none","gallbladder",0,"Level4"
"39","none","headneck",0.000228265017163866,"Level4"
"39","none","intestine",0.000516337086782221,"Level4"
"39","none","kidney",2.08054394441698e-05,"Level4"
"39","none","liver",3.73308203952264e-05,"Level4"
"39","none","lung",0.000356781407071761,"Level4"
"39","none","lymphoid",3.60000691983897e-05,"Level4"
"39","none","mesothelium",9.06700516819295e-05,"Level4"
"39","none","myeloid",0.000341530054644809,"Level4"
"39","none","ovary",0.000134319127432083,"Level4"
"39","none","pancreas",8.27992518176532e-05,"Level4"
"39","none","prostate",0.000392447810431166,"Level4"
"39","none","sarcoma",5.79706016605836e-05,"Level4"
"39","none","skin",0.000738467555150693,"Level4"
"39","none","stomach",0,"Level4"
"39","none","thyroid",0,"Level4"
"39","none","unknown",0.000373799861918211,"Level4"
"39","none","uterus",0.000250408525098745,"Level4"
"39","none","uterus_HYPER",0.00233040298782171,"Level4"
"39","none","uterus_MSI",0.00344692541513547,"Level4"
"39","none","uterus_MSS",0.000393197277062959,"Level4"
"4","none","anus",0.000230043708304578,"Level4"
"4","none","biliary",0.000140045157633147,"Level4"
"4","none","bladder",0.000910596431439895,"Level4"
"4","none","brain",6.73172235762228e-05,"Level4"
"4","none","breast",0.000378366620982953,"Level4"
"4","none","cervix",0.000484301457926759,"Level4"
"4","none","colorectum",4.3859649122807e-05,"Level4"
"4","none","colorectum_HYPER",0.0085957390650991,"Level4"
"4","none","colorectum_MSI",0.00173231296909823,"Level4"
"4","none","colorectum_MSS",0.000121629391280098,"Level4"
"4","none","esophagus",0.000309885656301431,"Level4"
"4","none","gallbladder",0,"Level4"
"4","none","headneck",0.000253043457891921,"Level4"
"4","none","intestine",0.000200339492557618,"Level4"
"4","none","kidney",3.33450915050981e-05,"Level4"
"4","none","liver",0.000141019635539029,"Level4"
"4","none","lung",0.00034704473785825,"Level4"
"4","none","lymphoid",6.67669905809166e-05,"Level4"
"4","none","mesothelium",0,"Level4"
"4","none","myeloid",0,"Level4"
"4","none","ovary",0.000260466063204305,"Level4"
"4","none","pancreas",0.000103148729494105,"Level4"
"4","none","prostate",0.000159582475051813,"Level4"
"4","none","sarcoma",0.000147184466824829,"Level4"
"4","none","skin",0.00057863810326623,"Level4"
"4","none","stomach",0.00027143149584206,"Level4"
"4","none","thyroid",0.000833595937135249,"Level4"
"4","none","unknown",0.000394435066876634,"Level4"
"4","none","uterus",0.000378147754235264,"Level4"
"4","none","uterus_HYPER",0.00227272727272727,"Level4"
"4","none","uterus_MSI",0.00123974114901628,"Level4"
"4","none","uterus_MSS",0.000172132228583841,"Level4"
"40","none","anus",0,"Level4"
"40","none","biliary",4.70123642517982e-05,"Level4"
"40","none","bladder",0.000223470495879886,"Level4"
"40","none","brain",0.000120255709099746,"Level4"
"40","none","breast",0.000131680168422751,"Level4"
"40","none","cervix",0,"Level4"
"40","none","colorectum",0.000204262733714222,"Level4"
"40","none","colorectum_HYPER",0.00915379545726661,"Level4"
"40","none","colorectum_MSI",0.00241527283460598,"Level4"
"40","none","colorectum_MSS",0.000196216761148014,"Level4"
"40","none","esophagus",0.000145585017304531,"Level4"
"40","none","gallbladder",0.000484496124031008,"Level4"
"40","none","headneck",0.000244774845976508,"Level4"
"40","none","intestine",0.000419801918253197,"Level4"
"40","none","kidney",7.46998318937345e-05,"Level4"
"40","none","liver",6.25157918382546e-05,"Level4"
"40","none","lung",0.000305664005144753,"Level4"
"40","none","lymphoid",1.49720676848744e-05,"Level4"
"40","none","mesothelium",0,"Level4"
"40","none","myeloid",0,"Level4"
"40","none","ovary",0.00011427504977915,"Level4"
"40","none","pancreas",0.000104504064650379,"Level4"
"40","none","prostate",0.000235871208092311,"Level4"
"40","none","sarcoma",0.00017004744125769,"Level4"
"40","none","skin",0.000687643572702049,"Level4"
"40","none","stomach",0.000240212466577179,"Level4"
"40","none","thyroid",0,"Level4"
"40","none","unknown",0.000448372045177792,"Level4"
"40","none","uterus",0.000287400562135333,"Level4"
"40","none","uterus_HYPER",0,"Level4"
"40","none","uterus_MSI",0.00259759243989729,"Level4"
"40","none","uterus_MSS",9.99110307517902e-05,"Level4"
"41","none","anus",0,"Level4"
"41","none","biliary",0,"Level4"
"41","none","bladder",0.000229952132846942,"Level4"
"41","none","brain",9.80260007858372e-05,"Level4"
"41","none","breast",0.000220049447086817,"Level4"
"41","none","cervix",0,"Level4"
"41","none","colorectum",0.00032365535055367,"Level4"
"41","none","colorectum_HYPER",0.0220793212897712,"Level4"
"41","none","colorectum_MSI",0.00235614423110557,"Level4"
"41","none","colorectum_MSS",0.000271427032504082,"Level4"
"41","none","esophagus",0.000154454075913411,"Level4"
"41","none","gallbladder",0.000343144730822022,"Level4"
"41","none","headneck",0.000269573624740513,"Level4"
"41","none","intestine",0.000334240424708166,"Level4"
"41","none","kidney",3.09689366817969e-05,"Level4"
"41","none","liver",4.92129373302932e-05,"Level4"
"41","none","lung",0.000281582704153192,"Level4"
"41","none","lymphoid",3.67084676458713e-05,"Level4"
"41","none","mesothelium",0,"Level4"
"41","none","myeloid",8.23791086580443e-05,"Level4"
"41","none","ovary",0.000126311459706991,"Level4"
"41","none","pancreas",8.95733885085115e-05,"Level4"
"41","none","prostate",0.000182299829294241,"Level4"
"41","none","sarcoma",0.000123533261999771,"Level4"
"41","none","skin",0.000936147701338511,"Level4"
"41","none","stomach",0.000316116449234425,"Level4"
"41","none","thyroid",0,"Level4"
"41","none","unknown",0.000338205190753225,"Level4"
"41","none","uterus",0.000518053825052361,"Level4"
"41","none","uterus_HYPER",0.00160885298807444,"Level4"
"41","none","uterus_MSI",0.00207197925531188,"Level4"
"41","none","uterus_MSS",5.86029067041725e-05,"Level4"
"42","none","anus",0.00120064835010906,"Level4"
"42","none","biliary",4.37196694792987e-05,"Level4"
"42","none","bladder",0.000614579171875608,"Level4"
"42","none","brain",0.000184281993737417,"Level4"
"42","none","breast",0.000155578106140335,"Level4"
"42","none","cervix",0.000305723317086953,"Level4"
"42","none","colorectum",0.000301510472533598,"Level4"
"42","none","colorectum_HYPER",0.0157349184426429,"Level4"
"42","none","colorectum_MSI",0.00450230743983559,"Level4"
"42","none","colorectum_MSS",0.000302070633264424,"Level4"
"42","none","esophagus",0.000257932316886357,"Level4"
"42","none","gallbladder",0.000157232704402516,"Level4"
"42","none","headneck",0.000180675457272383,"Level4"
"42","none","intestine",0.000424187997524069,"Level4"
"42","none","kidney",5.13631617518084e-05,"Level4"
"42","none","liver",0.000144416389786934,"Level4"
"42","none","lung",0.000249184419771926,"Level4"
"42","none","lymphoid",3.41728374965285e-05,"Level4"
"42","none","mesothelium",5.49329817622501e-05,"Level4"
"42","none","myeloid",0,"Level4"
"42","none","ovary",0.000203148179666301,"Level4"
"42","none","pancreas",7.20291808293578e-05,"Level4"
"42","none","prostate",8.78292442778918e-05,"Level4"
"42","none","sarcoma",0.000213290456832131,"Level4"
"42","none","skin",0.000631494029381423,"Level4"
"42","none","stomach",0.000134172099043293,"Level4"
"42","none","thyroid",0,"Level4"
"42","none","unknown",0.000608494147291581,"Level4"
"42","none","uterus",0.000526516149619674,"Level4"
"42","none","uterus_HYPER",0.00077639751552795,"Level4"
"42","none","uterus_MSI",0.00366890458469609,"Level4"
"42","none","uterus_MSS",0.000121300339640951,"Level4"
"43","none","anus",0,"Level4"
"43","none","biliary",0.000160783868649037,"Level4"
"43","none","bladder",0.000345245758404364,"Level4"
"43","none","brain",0.000134631674884384,"Level4"
"43","none","breast",0.00016495613691251,"Level4"
"43","none","cervix",0.000183553597650514,"Level4"
"43","none","colorectum",0.000349182010316097,"Level4"
"43","none","colorectum_HYPER",0.0128244885984466,"Level4"
"43","none","colorectum_MSI",0.00284066784690961,"Level4"
"43","none","colorectum_MSS",0.000284550032767585,"Level4"
"43","none","esophagus",0.000212443238965853,"Level4"
"43","none","gallbladder",0,"Level4"
"43","none","headneck",9.86690730077511e-05,"Level4"
"43","none","intestine",0.000498694013161089,"Level4"
"43","none","kidney",6.84464366258227e-05,"Level4"
"43","none","liver",0.000175361759836325,"Level4"
"43","none","lung",0.000356324659015729,"Level4"
"43","none","lymphoid",6.17465842415786e-05,"Level4"
"43","none","mesothelium",0,"Level4"
"43","none","myeloid",0,"Level4"
"43","none","ovary",0.000124535324256925,"Level4"
"43","none","pancreas",6.36734108797232e-05,"Level4"
"43","none","prostate",0.000150737085026701,"Level4"
"43","none","sarcoma",0.000210594106764009,"Level4"
"43","none","skin",0.000707862178161145,"Level4"
"43","none","stomach",0.000520058562695873,"Level4"
"43","none","thyroid",0.000391728479092495,"Level4"
"43","none","unknown",0.000231059319886509,"Level4"
"43","none","uterus",0.000880814698125051,"Level4"
"43","none","uterus_HYPER",0.00176609105180534,"Level4"
"43","none","uterus_MSI",0.00110229276895944,"Level4"
"43","none","uterus_MSS",0.000153088024375153,"Level4"
"44","none","anus",0.00214664933094967,"Level4"
"44","none","biliary",5.35045478865704e-05,"Level4"
"44","none","bladder",0.000198767147051291,"Level4"
"44","none","brain",0.000186606211224607,"Level4"
"44","none","breast",0.000187870579950486,"Level4"
"44","none","cervix",0,"Level4"
"44","none","colorectum",0.000258860594018733,"Level4"
"44","none","colorectum_HYPER",0.0126316802125472,"Level4"
"44","none","colorectum_MSI",0.00527496624003375,"Level4"
"44","none","colorectum_MSS",0.000182266754299421,"Level4"
"44","none","esophagus",6.17539635343999e-05,"Level4"
"44","none","gallbladder",0,"Level4"
"44","none","headneck",0.000129487792769057,"Level4"
"44","none","intestine",0.000144677160204183,"Level4"
"44","none","kidney",3.76755097633171e-05,"Level4"
"44","none","liver",0.000152146399903054,"Level4"
"44","none","lung",0.000319990820914837,"Level4"
"44","none","lymphoid",3.35398231877451e-05,"Level4"
"44","none","mesothelium",0,"Level4"
"44","none","myeloid",0,"Level4"
"44","none","ovary",0.000123659448250411,"Level4"
"44","none","pancreas",8.16847402518383e-05,"Level4"
"44","none","prostate",0.000102190917343998,"Level4"
"44","none","sarcoma",8.99611380191808e-05,"Level4"
"44","none","skin",0.000710488693425144,"Level4"
"44","none","stomach",0.000218405370668673,"Level4"
"44","none","thyroid",0,"Level4"
"44","none","unknown",0.00037424830412168,"Level4"
"44","none","uterus",0.00029574785254348,"Level4"
"44","none","uterus_HYPER",0.00829087090530753,"Level4"
"44","none","uterus_MSI",0.00116596439434303,"Level4"
"44","none","uterus_MSS",0,"Level4"
"45","none","anus",0.000388726919339164,"Level4"
"45","none","biliary",0,"Level4"
"45","none","bladder",0.000251356477625329,"Level4"
"45","none","brain",0.000259856483242781,"Level4"
"45","none","breast",0.000223593788495532,"Level4"
"45","none","cervix",0,"Level4"
"45","none","colorectum",0.000149392009130879,"Level4"
"45","none","colorectum_HYPER",0.0183971543326009,"Level4"
"45","none","colorectum_MSI",0.00313509865076598,"Level4"
"45","none","colorectum_MSS",0.000279981680645785,"Level4"
"45","none","esophagus",0.000196419823937062,"Level4"
"45","none","gallbladder",0,"Level4"
"45","none","headneck",0.000310278807704515,"Level4"
"45","none","intestine",0.000101887111192449,"Level4"
"45","none","kidney",7.91399492064851e-05,"Level4"
